terra939 4;102,2403;153,9098;246,8889;413,3235;714,2225;1274,71;2265,565;3862,864;6334,706;9873,87;14641,3;20697,55;26404,85;30862,91;33627,64;35190,43;36014,45;36723,9;37246,39;37504,64;38576,63;39056,35;39833,23;41864,25;44161,75;46917,79;50539,54;56647,18;63917,89;74835,55;90046,41;101,4089;152,575;245,0649;412,0078;713,2361;1249,604;2140,359;3389,062;4789,808;6058,917;6944,994;7598,693;7981,205;8255,742;8455,629;8603,328;8783,72;8920,604;9084,34;9255,838;9485,013;9596,016;10082,97;10394,29;10764,29;11212,03;11689,2;12188,4;12655,85;13047,94;13480,99;102,0747;153,5746;246,293;412,6477;713,22;1268,883;2245,764;3791,742;6077,822;9222,749;13237,17;18262,85;22847,01;26486,51;28763,4;30002,93;30921,59;31433,0;32306,13;32649,22;33626,44;33698,31;36482,58;37773,77;40468,57;43857,94;49147,02;56531,36;66858,98;80930,92;101205,7;101,4376;152,7758;246,2711;416,7643;723,5268;1236,708;1970,35;2791,631;3656,061;4677,666;5951,494;7696,661;9764,551;12135,4;14512,87;16828,08;19020,57;21055,51;22895,21;25045,78;27491,37;30132,08;34200,32;40054,08;47264,19;55993,43;67127,1;81886,35;100539,4;124564,0;154071,1;
terra940 0;99,02036;147,1582;232,5842;383,4418;651,082;1154,232;2061,425;3518,595;5637,61;8260,487;10944,81;13304,43;14697,48;15472,93;15952,84;16223,92;16420,47;16694,51;16838,63;16901,04;17580,51;17796,06;18654,8;20111,55;21681,46;23775,27;26735,84;31980,72;38158,26;47412,48;60173,8;98,07042;145,6603;230,8552;382,2581;654,6436;1140,312;1932,471;2874,107;3671,732;4231,942;4585,771;4969,152;5296,982;5633,059;5926,761;6174,876;6452,331;6692,157;6933,505;7217,774;7553,4;7799,353;8390,291;8832,448;9371,835;9994,303;10667,12;11371,76;12100,09;12736,69;13275,16;98,65929;146,4364;231,6678;381,9155;649,7541;1144,191;2004,572;3279,394;4940,769;6844,56;8761,791;10590,81;11900,38;12792,57;13359,28;13735,58;13983,97;14236,63;14431,58;14645,31;14937,27;15626,34;15795,99;16675,63;17861,94;19452,29;22143,62;26092,31;31758,72;40125,59;52335,37;97,40661;144,614;229,666;381,5316;647,3677;1040,883;1533,059;2000,458;2478,215;3070,789;3794,414;4796,28;5919,44;7108,11;8277,157;9287,34;10183,5;11065,49;11885,38;12737,98;13726,54;14605,33;16651,1;18762,83;21861,56;26575,49;33182,82;42283,72;54559,34;69377,4;89507,23;
terra940 1;99,02249;147,1792;232,7549;382,9504;651,7786;1154,523;2062,915;3515,936;5640,935;8278,007;10963,39;13335,71;14668,91;15524,05;15965,45;16191,84;16410,05;16680,12;16890,99;17229,81;17586,31;18742,09;18779,29;20109,59;21740,74;23782,04;27183,29;31165,71;38472,24;47278,17;59571,58;98,07109;145,664;230,8092;382,0504;654,8465;1139,137;1930,885;2872,912;3672,754;4224,434;4585,383;4959,424;5290,482;5630,902;5933,726;6181,346;6446,372;6711,713;6948,398;7216,761;7561,686;7833,239;8387,161;8832,547;9401,074;10013,24;10678,12;11408,44;12115,01;12798,98;13470,16;98,66764;146,4807;231,7116;382,0145;649,62;1142,691;2004,256;3277,009;4945,301;6856,924;8770,562;10585,93;11864,9;12761,82;13303,38;13664,6;13885,92;14195,7;14295,59;14590,69;14938,18;14694,63;15850,28;16689,11;17701,36;19455,27;22078,64;25878,73;31528,61;40097,96;53046,91;97,42343;144,5525;229,9514;381,5432;647,1226;1042,51;1532,699;2003,256;2480,562;3068,342;3793,669;4790,793;5906,255;7087,012;8213,959;9214,267;10144,93;10995,27;11791,21;12701,68;13695,71;15300,63;16412,27;18695,21;21763,78;26382,74;33111,07;41701,24;53753,11;68815,51;88939,5;
terra940 2;98,9983;147,2074;232,6998;383,0586;650,8284;1154,201;2061,694;3512,473;5626,081;8285,01;10947,83;13259,72;14591,96;15389,45;15763,31;16122,92;16233,39;16366,05;16752,51;17152,22;17420,74;17664,26;18633,39;19775,19;21308,96;23521,39;26384,45;31576,82;38101,13;46589,5;60002,99;98,0915;145,6905;230,6515;381,8833;654,2308;1140,269;1928,005;2875,627;3665,614;4228,708;4602,644;4957,424;5297,58;5612,565;5916,591;6153,994;6448,419;6698,323;6917,856;7224,62;7547,199;8048,208;8390,11;8834,891;9399,924;10018,24;10693,24;11442,21;12126,87;12823,37;13457,44;98,6452;146,4985;231,6801;382,1158;650,5023;1143,514;2001,786;3280,404;4937,445;6841,323;8749,303;10569,14;11815,93;12701,91;13223,83;13594,66;13845,51;14032,87;14275,31;14558,63;14890,0;14728,59;16021,83;16616,86;17776,6;19405,4;21957,73;26069,95;31923,92;40489,5;52501,86;97,38766;144,6845;229,8768;381,5654;647,0282;1042,918;1537,075;2004,495;2489,161;3073,159;3795,312;4789,448;5911,694;7085,138;8227,367;9226,265;10146,8;10989,68;11846,52;12720,42;13659,17;14513,66;16512,6;18665,92;21808,82;26365,56;32946,4;42097,0;53871,4;69748,43;88354,48;
terra940 3;99,01234;147,1823;232,6447;383,2187;652,6546;1153,983;2061,156;3512,15;5629,862;8274,986;10914,7;13206,09;14585,77;15280,91;15698,58;16000,38;16213,32;16472,46;16664,87;17018,49;17394,52;16869,6;18477,58;19776,19;21264,38;23461,17;26926,29;31595,69;38023,78;46469,67;60466,35;98,0588;145,5997;230,7496;382,1875;654,5441;1139,077;1930,036;2872,159;3668,24;4221,263;4589,764;4955,068;5283,888;5603,494;5911,984;6152,0;6444,967;6681,067;6929,46;7191,116;7544,341;7815,175;8307,783;8837,435;9387,508;10002,32;10694,35;11429,02;12084,37;12817,06;13520,76;98,6301;146,463;231,6071;381,7524;650,3231;1145,35;2003,156;3278,816;4934,633;6842,492;8738,078;10548,09;11798,24;12640,52;13195,51;13511,26;13788,84;13987,96;14237,45;14496,04;14841,53;14629,85;15945,09;16577,17;17731,11;19276,94;21684,26;25753,87;31234,04;40374,64;52701,07;97,41221;144,6192;229,7847;381,2987;646,5991;1042,691;1538,41;2009,999;2490,814;3082,517;3799,506;4793,487;5900,351;7062,756;8208,527;9201,78;10130,47;10988,52;11788,94;12616,95;13599,64;14449,0;16485,93;18546,44;21768,65;26173,93;32778,23;41349,37;53923,26;68246,93;88733,04;
terra940 4;98,99852;147,2372;232,7483;383,1227;651,2916;1154,46;2064,508;3516,058;5629,88;8252,321;10905,22;13195,89;14510,47;15256,41;15707,63;15958,23;16174,18;16293,52;16619,57;16917,53;17284,82;16706,95;18766,38;19697,94;21073,12;23368,3;26300,58;31479,6;37269,18;46520,81;59780,65;98,09328;145,6077;230,412;382,0479;654,5759;1139,888;1929,356;2866,335;3662,012;4218,168;4578,779;4944,249;5268,824;5593,615;5897,109;6134,122;6411,631;6659,818;6928,804;7187,259;7545,442;7761,502;8370,974;8838,85;9383,87;9990,354;10673,81;11417,06;12220,23;12820,19;13418,42;98,60812;146,5226;231,8555;381,7652;651,2435;1143,718;2003,064;3276,24;4926,288;6829,168;8735,644;10505,9;11747,54;12613,72;13160,53;13558,62;13838,24;14103,88;14251,21;14438,18;14836,16;14670,28;15667,7;16526,34;17557,89;19235,12;21649,26;25782,93;31622,2;40098,14;52572,41;97,44762;144,6931;229,8538;381,4232;646,7878;1043,436;1538,849;2014,982;2489,505;3086,092;3801,506;4778,819;5898,938;7072,56;8204,517;9172,24;10089,93;10927,89;11725,43;12606,56;13525,93;14316,21;16408,0;18489,35;21442,63;26051,31;32546,84;40776,03;53254,81;68783,2;87647,43;
terra941 0;99,51657;148,2586;234,6369;386,3687;656,0194;1156,596;2057,602;3514,781;5770,251;9074,382;13730,88;20196,66;27104,45;33196,38;37249,57;39625,44;40916,52;41975,43;42186,84;42217,89;43374,38;43432,71;44348,21;46614,29;48329,88;50751,47;53950,11;59281,83;65438,46;73847,33;85496,85;98,67171;146,684;232,4366;384,7766;657,5371;1145,774;1970,113;3091,064;4314,452;5391,612;6238,371;6969,854;7497,971;7956,724;8362,321;8671,72;8951,812;9209,953;9436,987;9632,944;9859,28;10241,67;10373,16;10698,4;11066,99;11477,75;11896,79;12384,71;12850,51;13324,62;13827,65;99,27116;147,6996;233,7623;385,3051;654,4256;1149,7;2015,823;3367,08;5334,389;8079,267;11695,82;16615,47;21778,37;26670,88;30108,06;32146,16;33789,99;34714,88;35353,03;36045,14;36409,74;39318,68;38248,58;38551,04;39920,69;41341,6;43472,04;46882,09;51250,81;56966,8;65035,52;98,50421;146,5799;232,7773;385,8498;656,48;1114,627;1819,892;2663,888;3557,974;4513,599;5600,5;7022,969;8623,226;10398,0;12308,04;14205,48;16134,63;18057,03;19828,34;21556,27;23249,89;26465,29;26754,52;29184,53;31671,71;34572,98;38345,28;43788,06;49911,55;58743,27;70182,66;
terra941 1;99,551;148,2541;234,5463;386,2986;655,6038;1157,922;2054,931;3517,026;5782,068;9061,356;13734,77;20181,29;26955,08;33004,35;37135,46;39416,43;40565,48;41608,75;41825,44;42765,78;42984,98;40947,73;44931,37;46263,48;48312,73;50427,99;53636,41;58661,21;64630,72;72794,69;83960,95;98,65034;146,7374;232,5363;384,5786;656,689;1146,791;1967,398;3084,644;4302,709;5411,94;6237,752;6949,733;7483,79;7955,837;8345,42;8676,78;8956,606;9214,356;9419,986;9602,27;9832,234;10259,78;10370,59;10689,71;11049,97;11439,63;11888,82;12364,45;12845,99;13326,93;13788,05;99,26416;147,6826;233,8893;385,4503;654,2878;1149,193;2015,927;3372,743;5353,386;8076,07;11742,96;16688,42;21938,31;26748,94;30287,42;32366,11;33803,53;34610,89;35341,12;35668,59;36373,2;39130,41;37149,66;38527,95;39715,66;41277,01;43464,34;46850,65;51702,38;56113,57;64459,68;98,50848;146,5535;232,9086;385,7483;656,7292;1115,74;1821,869;2669,097;3562,348;4527,92;5620,451;7031,059;8636,699;10426,93;12280,5;14162,95;16104,31;17909,03;19735,29;21319,86;23160,24;24130,22;26629,58;29069,51;31437,22;34599,67;38287,04;43791,23;49944,7;58391,49;69674,73;
terra941 2;99,50021;148,1947;234,5497;386,3645;655,7764;1158,801;2056,725;3510,699;5775,275;9078,671;13691,63;20081,31;26851,14;32850,94;36925,67;39098,38;40245,06;41354,22;41437,84;42437,69;42871,97;45863,07;44697,83;46147,48;47481,4;50123,5;53661,25;57832,49;64745,93;72875,34;84493,8;98,65301;146,7663;232,6482;384,7509;657,9263;1145,067;1967,998;3089,795;4306,809;5413,718;6254,73;6963,595;7493,212;7966,463;8343,973;8645,825;8953,89;9224,002;9427,81;9665,233;9850,462;9919,164;10374,81;10706,08;11064,14;11467,66;11921,44;12410,51;12915,1;13337,01;13834,74;99,2715;147,7009;233,6578;385,4433;654,8997;1148,643;2020,311;3371,17;5350,063;8111,846;11791,11;16742,8;21925,5;26732,74;30333,21;32347,83;33871,93;34553,82;35389,21;36124,34;36274,83;34718,48;37042,58;38556,98;39908,7;41323,19;43583,57;47185,44;50777,55;56103,83;63510,88;98,48619;146,5017;232,6988;386,0698;656,5172;1114,121;1819,603;2667,396;3569,384;4527,561;5621,619;7030,874;8629,35;10414,65;12277,42;14130,28;16024,53;17906,6;19677,54;21434,82;23178,22;25265,82;27196,69;29059,75;31418,69;34657,91;38656,63;43294,35;49877,29;58383,21;70479,82;
terra941 3;99,51658;148,2098;234,4998;386,1245;655,6954;1158,628;2053,766;3514,142;5781,702;9079,975;13672,2;20043,53;26839,04;32846,32;36624,73;38696,73;40232,42;40548,85;41332,63;41553,76;42626,1;41017,22;43533,2;45453,61;47248,81;49632,46;52915,66;57313,86;64098,74;72130,24;82457,0;98,64585;146,6404;232,6263;384,6722;656,8578;1144,807;1970,514;3087,725;4317,907;5407,411;6247,106;6977,728;7499,384;7974,034;8366,732;8663,971;8957,491;9192,818;9417,99;9640,933;9850,029;9908,356;10395,5;10711,29;11063,3;11472,06;11931,67;12374,72;12911,45;13305,98;13746,71;99,25946;147,706;233,6829;385,4976;654,1746;1150,229;2015,601;3371,895;5361,947;8096,042;11766,67;16681,1;21950,48;26593,89;30073,41;32322,49;33466,93;34529,05;34820,92;35201,62;36041,27;35156,21;36877,65;38207,89;39371,31;41062,78;43172,23;46576,4;50894,96;56040,42;63708,88;98,50615;146,535;232,8249;385,634;656,9245;1114,632;1819,086;2668,344;3566,087;4532,897;5617,882;7024,539;8596,328;10354,61;12212,82;14062,2;15926,96;17840,92;19571,36;21341,9;23080,12;24268,96;26717,08;28868,33;31298,09;34241,21;37703,5;43182,43;49266,18;57674,81;69787,84;
terra941 4;99,47916;148,1227;234,497;386,4127;655,4264;1157,015;2056,298;3514,28;5777,058;9068,813;13631,29;20012,06;26682,68;32502,77;36525,09;38432,82;39886,33;40816,32;41164,48;41827,59;42275,35;47110,58;44714,87;45101,97;46663,0;49241,63;52208,84;57147,8;62888,44;70563,38;82664,25;98,67137;146,6763;232,6301;385,0564;657,2019;1144,363;1967,217;3092,392;4311,927;5409,146;6254,458;6964,448;7497,881;7961,462;8355,898;8651,072;8947,792;9208,505;9415,29;9634,255;9856,982;10137,48;10415,85;10707,16;11038,18;11468,53;11908,1;12396,91;12902,97;13433,08;13727,77;99,25203;147,6614;233,777;385,1861;654,559;1149,927;2019,084;3372,692;5360,35;8124,999;11787,85;16703,69;21849,69;26577,65;30005,34;32171,12;33533,18;34473,97;34867,33;35234,92;36167,14;35347,75;36945,95;38394,9;39531,84;41183,78;43324,21;46791,72;50962,68;55986,26;64421,32;98,51161;146,616;232,7781;385,7849;656,4338;1114,285;1821,396;2669,81;3563,899;4522,442;5605,612;7010,388;8561,108;10337,52;12163,51;13969,7;15884,7;17761,43;19559,17;21264,39;22926,84;23659,71;26308,97;28561,56;30866,08;33766,6;37450,2;42861,04;49555,48;57843,27;70048,73;
terra981 0;417,2944;662,6294;1028,539;1600,625;2474,172;3759,95;5720,375;8437,719;11762,35;15089,11;17772,49;19617,18;20790,74;21526,52;22037,32;22458,04;22861,39;23277,01;23783,11;24304,84;24916,96;25711,83;26626,67;27824,09;29332,74;31236,77;33760,47;37115,08;40411,34;43485,75;47287,01;375,5538;573,8187;851,1652;1242,184;1772,429;2455,632;3258,819;4068,967;4749,475;5240,542;5571,905;5797,487;5962,441;6092,801;6207,754;6313,824;6418,713;6527,383;6646,704;6780,561;6938,318;7123,862;7342,792;7589,483;7863,319;8161,625;8477,661;8808,5;9125,323;9414,587;9700,509;407,4731;644,86;1003,659;1560,203;2409,717;3654,212;5533,761;8085,165;11104,37;13998,06;16219,54;17684,98;18601,93;19201,33;19606,65;19933,57;20210,45;20522,19;20869,71;21257,16;21746,86;22331,72;22996,89;23850,7;24892,86;26234,36;28305,52;31031,85;33449,95;35470,99;37924,64;418,9273;657,2403;1024,812;1588,842;2449,803;3703,421;5578,1;8078,262;10983,1;13735,74;15909,21;17421,98;18468,82;19222,33;19767,09;20230,57;20637,4;21065,11;21523,84;22086,66;22749,27;23494,54;24465,25;25627,22;27073,15;28884,47;31252,12;34560,63;38088,58;40810,4;45132,71;
terra981 1;415,7811;661,5212;1027,174;1599,496;2473,223;3761,167;5729,44;8466,227;11837,15;15249,31;18022,64;19929,82;21134,71;21889,53;22389,12;22772,29;23110,62;23461,75;23829,37;24269,46;24806,87;25522,15;26405,02;27547,29;29034,22;30917,66;33510,4;36960,26;40090,02;43154,89;47441,81;375,5383;573,8693;851,3948;1242,716;1773,863;2458,931;3265,044;4079,221;4764,618;5258,589;5590,236;5817,23;5982,612;6111,808;6220,625;6320,595;6419,419;6519,233;6628,418;6754,021;6902,801;7083,973;7291,541;7533,169;7804,623;8103,1;8428,062;8769,185;9093,72;9393,572;9695,709;406,5381;643,3422;1001,28;1556,794;2404,364;3646,526;5526,697;8084,408;11120,1;14051,0;16297,12;17779,69;18688,78;19267,53;19665,36;19980,64;20265,56;20539,6;20855,49;21180,38;21586,69;22073,55;22772,6;23613,41;24667,99;25962,23;27985,38;30829,28;33421,53;35342,1;37719,91;419,1826;657,7418;1025,709;1590,876;2453,078;3713,338;5607,884;8159,576;11159,06;14038,53;16317,37;17884,65;18892,95;19578,76;20046,86;20432,12;20778,0;21149,91;21572,35;22073,23;22658,01;23355,4;24286,44;25426,55;26824,18;28542,89;30883,07;34131,82;37568,52;40778,63;45111,94;
terra981 2;415,7068;661,4492;1027,098;1599,306;2473,159;3761,158;5729,594;8468,365;11839,78;15250,06;18032,51;19944,96;21148,7;21885,72;22370,42;22717,65;23036,25;23333,93;23662,37;24083,92;24611,72;25315,24;26172,42;27323,79;28811,24;30702,34;33332,4;36676,13;39668,79;42820,36;47583,53;375,4871;573,834;851,2701;1242,568;1773,429;2457,265;3261,855;4073,189;4754,99;5247,091;5575,604;5802,541;5965,304;6093,681;6203,778;6301,941;6399,114;6498,315;6606,085;6731,659;6878,136;7052,724;7263,026;7507,273;7778,599;8077,649;8401,743;8744,771;9071,773;9376,539;9685,926;406,6834;643,5984;1001,889;1558,522;2407,824;3651,545;5529,794;8075,878;11081,15;13949,46;16152,55;17583,98;18484,77;19029,31;19401,73;19671,84;19937,05;20182,01;20427,07;20735,62;21123,33;21604,36;22234,1;23025,95;24066,2;25351,27;27361,57;30173,97;32499,62;34434,76;37395,38;419,1554;657,6794;1025,732;1590,744;2453,213;3713,101;5609,205;8159,156;11158,06;14034,64;16290,45;17824,89;18805,68;19449,39;19896,23;20266,61;20614,99;20975,97;21370,64;21875,43;22483,02;23230,51;24097,16;25216,96;26563,82;28233,98;30524,8;33748,65;37338,79;40700,59;45089,88;
terra981 3;415,6128;661,3311;1027,042;1599,222;2472,758;3759,847;5725,611;8452,669;11804,04;15180,56;17914,38;19781,52;20953,01;21658,41;22103,82;22433,98;22718,55;23004,05;23310,73;23715,45;24193,63;24855,74;25782,05;26942,28;28417,93;30326,13;32989,23;36311,29;39436,14;42658,36;46700,54;375,4727;573,8065;851,2935;1242,719;1773,846;2458,832;3265,054;4080,329;4767,638;5263,135;5597,168;5822,54;5986,536;6115,824;6223,367;6318,293;6413,8;6512,168;6616,667;6739,338;6880,165;7055,975;7262,228;7501,318;7769,565;8067,812;8390,363;8727,244;9054,229;9355,508;9652,724;406,6172;643,5989;1002,196;1558,593;2407,348;3649,444;5524,086;8059,406;11045,18;13891,16;16058,73;17476,06;18338,68;18884,8;19280,39;19566,9;19832,22;20082,42;20355,43;20688,02;21083,36;21602,24;22220,42;23045,86;24072,55;25372,07;27431,87;30155,85;32387,68;34429,27;36834,18;419,0918;657,6039;1025,644;1590,636;2452,936;3713,122;5605,587;8150,597;11127,92;13974,1;16178,15;17673,26;18629,44;19259,62;19713,0;20085,52;20456,85;20806,12;21229,81;21724,98;22301,87;23011,17;23832,36;24860,24;26166,8;27778,09;30001,05;33206,99;36893,26;40104,99;44524,07;
terra981 4;415,6077;661,2955;1026,99;1599,116;2472,288;3758,514;5721,967;8445,572;11788,28;15160,69;17885,18;19742,91;20900,47;21595,77;22043,42;22362,58;22654,62;22948,96;23265,96;23662,56;24197,94;24832,89;25759,93;26924,95;28429,58;30353,75;33045,06;36391,79;39645,25;42791,33;47424,05;375,4046;573,6898;851,0976;1242,322;1773,154;2457,069;3261,661;4073,225;4755,939;5247,198;5576,571;5798,549;5960,406;6085,88;6191,554;6287,824;6380,274;6475,991;6579,06;6700,437;6844,045;7020,925;7226,93;7469,312;7739,167;8038,366;8359,311;8701,659;9028,953;9338,774;9641,614;406,5906;643,5391;1002,054;1558,167;2406,875;3648,217;5519,819;8049,415;11011,71;13818,77;15931,82;17316,91;18156,41;18668,74;19009,77;19249,68;19474,71;19690,35;19925,02;20227,88;20592,38;21037,91;21675,55;22476,22;23490,16;24745,01;26722,63;29340,73;31340,38;33247,91;35866,46;419,0559;657,5264;1025,462;1590,448;2451,824;3709,112;5593,342;8116,436;11045,38;13832,73;15983,42;17442,48;18397,19;19045,9;19507,66;19874,9;20203,63;20581,38;20983,52;21416,73;21964,7;22619,69;23424,01;24445,98;25752,33;27359,36;29458,5;32625,62;36337,13;39606,8;43836,65;
terra982 0;414,7457;659,8913;1024,564;1594,837;2464,555;3743,069;5687,456;8362,595;11588,4;14740,16;17168,93;18729,02;19637,99;20174,05;20514,44;20782,13;21024,81;21281,85;21573,65;21937,62;22387,4;22988,65;23712,06;24657,93;25884,21;27438,31;29538,79;32434,33;35434,91;38214,22;41453,0;374,6434;572,54;849,2583;1239,025;1765,921;2438,958;3214,993;3981,668;4608,816;5047,812;5336,005;5525,037;5661,77;5765,133;5855,46;5940,021;6027,397;6120,413;6224,395;6346,266;6491,328;6659,307;6863,028;7091,893;7348,742;7626,492;7925,401;8261,509;8601,966;8932,552;9258,757;405,195;640,9173;997,4829;1549,901;2391,251;3615,856;5450,215;7890,544;10675,41;13213,21;15047,75;16177,21;16831,63;17207,12;17450,17;17622,82;17782,39;17935,87;18121,44;18361,69;18669,36;19037,58;19542,06;20178,07;20981,12;22011,52;23624,44;25772,04;27709,76;29423,45;31443,61;417,3323;654,655;1020,269;1579,428;2425,963;3638,595;5400,01;7611,625;9949,23;11934,09;13311,78;14175,13;14701,49;15038,63;15273,54;15472,46;15669,79;15879,36;16139,65;16462,23;16870,59;17366,0;17935,54;18703,92;19620,91;20773,05;22328,67;24547,28;27213,53;29646,66;32274,63;
terra982 1;414,3934;659,4232;1023,868;1593,922;2463,701;3741,663;5686,105;8360,758;11585,7;14731,34;17155,11;18698,37;19589,39;20093,99;20424,95;20666,5;20892,0;21125,49;21384,71;21718,19;22131,32;22677,11;23338,46;24244,16;25424,6;26924,81;28984,91;31904,92;35053,18;37949,37;41229,14;374,5903;572,4752;849,2209;1238,872;1765,705;2438,666;3217,982;3986,97;4615,862;5057,273;5344,728;5535,618;5670,391;5775,39;5864,07;5947,958;6029,897;6118,017;6218,361;6333,851;6472,346;6636,262;6831,692;7058,041;7312,659;7591,15;7893,29;8233,604;8582,361;8915,528;9241,704;405,1086;640,798;995,4094;1546,632;2386,284;3608,047;5436,539;7845,572;10557,29;12980,69;14693,46;15720,74;16296,27;16613,14;16811,53;16949,78;17079,82;17213,07;17384,61;17594,27;17861,55;18191,35;18633,45;19195,63;19910,57;20851,68;22356,47;24389,31;26437,3;28123,87;30183,98;417,0163;654,16;1019,477;1578,526;2425,316;3636,383;5393,981;7596,721;9916,62;11878,08;13250,25;14109,85;14642,32;14967,94;15206,02;15393,18;15584,34;15804,72;16082,81;16385,5;16741,25;17195,7;17761,72;18484,78;19366,6;20490,09;22017,99;24269,4;27037,84;29452,9;32585,67;
terra982 2;414,3963;659,4602;1023,917;1594,019;2463,574;3739,819;5679,074;8336,361;11519,0;14597,47;16946,02;18433,29;19293,87;19790,44;20103,1;20338,91;20545,27;20757,91;21002,2;21322,11;21717,96;22254,21;22904,93;23785,74;24950,45;26459,47;28525,92;31442,53;34580,97;37242,17;40400,38;374,5366;572,3902;848,9945;1238,597;1765,066;2437,423;3215,567;3983,11;4611,114;5050,721;5337,885;5527,925;5664,768;5768,247;5857,237;5938,412;6019,824;6106,791;6202,952;6316,785;6437,526;6599,328;6804,938;7038,062;7294,531;7573,194;7879,905;8218,341;8571,478;8905,861;9238,422;404,1084;639,2406;994,8151;1545,288;2382,735;3597,003;5403,537;7769,86;10407,0;12739,1;14385,9;15374,02;15951,06;16281,92;16503,76;16661,22;16826,36;16988,18;17198,59;17428,54;17709,01;18056,88;18533,43;19105,36;19850,99;20788,92;22263,76;24412,38;26644,96;28192,65;30667,11;415,8914;652,5767;1017,19;1575,839;2422,052;3632,797;5386,405;7582,265;9883,178;11832,29;13189,99;14058,32;14580,85;14914,51;15173,37;15382,22;15592,63;15807,64;16046,65;16329,11;16690,3;17124,67;17685,75;18380,23;19249,61;20374,18;21857,17;24092,8;26924,76;29485,67;32226,29;
terra982 3;414,3038;659,3387;1023,685;1593,688;2462,941;3737,687;5672,329;8319,511;11478,97;14521,5;16839,91;18305,24;19154,69;19640,56;19941,4;20171,5;20379,02;20598,34;20838,74;21153,56;21533,04;22048,19;22681,42;23562,97;24731,21;26242,47;28312,95;31204,09;34101,5;36672,3;39902,3;374,4936;572,3246;848,8414;1238,326;1764,796;2437,579;3216,261;3984,978;4613,573;5053,956;5340,529;5532,166;5667,44;5772,405;5859,733;5940,059;6022,441;6107,576;6205,007;6317,863;6452,083;6613,279;6808,073;7036,247;7290,715;7569,112;7873,291;8210,852;8561,479;8894,329;9219,194;404,0782;639,2589;994,8187;1545,488;2383,454;3598,513;5407,589;7778,316;10415,33;12748,55;14397,13;15397,46;15965,32;16301,05;16519,79;16691,34;16854,14;17028,26;17222,86;17446,92;17719,58;18063,5;18531,4;19126,76;19884,78;20838,64;22303,77;24495,91;26645,15;28272,41;30457,75;416,278;653,7336;1019,112;1578,723;2426,385;3637,686;5390,259;7578,019;9866,785;11805,46;13154,88;14006,9;14549,34;14890,21;15139,06;15346,36;15532,03;15735,24;15959,71;16231,99;16577,64;16997,68;17547,02;18238,87;19114,44;20242,88;21736,1;24014,58;26795,03;29133,16;32309,24;
terra982 4;414,4163;659,5052;1023,943;1594,036;2462,936;3737,005;5668,874;8305,024;11441,81;14444,23;16712,68;18134,81;18938,84;19396,55;19671,51;19873,17;20053,87;20255,03;20473,16;20762,56;21135,58;21629,38;22270,96;23159,2;24326,57;25833,97;27942,01;30768,78;33532,74;36051,7;39995,45;374,4858;572,245;848,8505;1238,282;1764,796;2437,322;3216,08;3984,468;4613,021;5053,748;5341,655;5532,288;5666,844;5769,703;5856,237;5937,291;6017,148;6102,062;6196,036;6305,436;6440,87;6600,977;6792,518;7019,554;7274,318;7554,378;7857,73;8199,014;8549,886;8882,784;9215,342;404,1417;639,3327;995,0232;1546,147;2384,814;3602,198;5413,117;7783,25;10427,46;12768,51;14425,75;15426,56;16000,79;16330,63;16550,85;16725,91;16875,75;17030,17;17187,04;17387,51;17655,05;18006,74;18443,29;19018,54;19782,99;20736,49;22258,63;24416,3;26436,43;28066,31;29939,13;416,6257;653,6675;1018,906;1578,084;2424,858;3633,636;5378,988;7551,693;9817,624;11723,85;13059,65;13906,62;14419,47;14761,37;14986,47;15172,52;15354,71;15537,61;15744,5;16009,43;16349,52;16765,21;17318,64;18004,71;18881,68;20040,63;21603,57;23852,83;26472,35;28711,38;31465,17;
terra983 0;414,4425;659,5014;1024,289;1595,332;2468,942;3761,74;5753,466;8571,931;12138,45;15847,63;18869,61;20846,88;21987,56;22626,85;23011,61;23270,33;23508,8;23739,32;23996,1;24325,74;24731,42;25293,31;25957,2;26863,63;28052,29;29559,57;31664,12;34644,04;37397,23;39955,82;43405,14;374,4954;572,8259;850,7684;1243,652;1777,552;2467,184;3280,482;4102,741;4791,607;5278,827;5595,108;5797,923;5940,457;6045,221;6131,077;6211,598;6289,071;6372,535;6463,564;6570,944;6693,794;6843,043;7015,086;7219,791;7439,145;7673,028;7922,761;8214,821;8516,803;8808,153;9096,428;403,3154;638,1344;993,6102;1544,912;2388,071;3627,387;5517,314;8124,835;11293,51;14427,07;16859,42;18421,08;19313,3;19809,25;20096,54;20315,96;20510,08;20678,91;20865,67;21106,27;21383,62;21758,33;22205,41;22828,76;23631,12;24650,59;26282,25;28684,9;30982,06;32611,82;34615,79;414,1548;649,9563;1013,805;1572,505;2425,216;3668,175;5532,33;8024,455;10913,68;13618,84;15661,28;17024,88;17848,78;18349,38;18660,99;18919,44;19136,45;19335,96;19542,53;19798,09;20139,43;20547,2;21104,3;21821,18;22739,43;23853,92;25371,33;27730,38;30467,04;32509,34;35239,47;
